Chamber_Name	Cluster_Size_Mean_Value	Residuals_Mean_Value	Average_Strip_Efficiency	Expected_Occupancy	Fiducial_Cut_Efficiency	RPC_Occupancy_from_DT	RPC_Occupancy	Total_Efficiency
RE+4_R3_CH04_B	1.4642857313	0.1883426011	76.8421020508	72.0	92.3076934814	56.0	451.0	77.7777786255
RE+4_R3_CH04_A	1.3684210777	-0.1053679958	92.1875	42.0	93.75	38.0	364.0	90.4761886597
RE+4_R2_CH05_C	0.0	0.0	0.0	2.0	0.0	0.0	693.0	0.0
RE+4_R2_CH05_B	1.5	3.7090983391	100.0	8.0	100.0	8.0	1457.0	100.0
RE+4_R2_CH05_A	1.125	2.2292304039	70.0	22.0	85.7142868042	16.0	751.0	72.7272720337
RE+4_R3_CH05_C	1.2000000477	2.5604681969	39.2857131958	20.0	50.0	10.0	260.0	50.0
RE+4_R3_CH05_B	1.3529411554	1.1647415161	85.4166717529	40.0	90.9090957642	34.0	402.0	85.0
RE+4_R3_CH05_A	1.777777791	-0.2886103392	80.0	22.0	66.6666717529	18.0	305.0	81.8181838989
RE+4_R2_CH06_C	2.0	1.0195097923	80.0	10.0	100.0	8.0	505.0	80.0
RE+4_R2_CH06_B	1.25	0.0636839047	80.555557251	32.0	100.0	24.0	651.0	75.0
RE+4_R2_CH06_A	1.2000000477	0.1579119116	72.2222213745	42.0	87.5	30.0	468.0	71.4285736084
