Chamber_Name,Cluster_Size_Mean_Value,Residuals_Mean_Value,Average_Strip_Efficiency,Expected_Occupancy,Fiducial_Cut_Efficiency,RPC_Occupancy_from_DT,RPC_Occupancy,Total_Efficiency
RE-1_R2_CH26_B,1.9277108908,-0.8512040377,96.9354858398,172.0,100.0,166.0,2540.0,96.5116271973
RE-1_R2_CH26_A,1.9727272987,-0.9557061195,90.0819244385,253.0,95.6521759033,222.0,2674.0,87.7470397949
RE-1_R3_CH26_C,2.1624999046,0.5207734108,98.3630981445,164.0,97.1014480591,160.0,3080.0,97.5609741211
RE-1_R3_CH26_B,1.6608695984,0.9879405499,91.3327865601,246.0,96.039604187,230.0,4488.0,93.4959335327
RE-1_R3_CH26_A,2.0857143402,0.7294188142,86.5942001343,82.0,91.6666717529,70.0,2554.0,85.365852356
RE-1_R2_CH27_C,2.4395604134,0.5711968541,97.9166717529,184.0,98.684211731,182.0,3354.0,98.9130401611
RE-1_R2_CH27_B,2.2622950077,0.4611932337,96.9135818481,247.0,100.0,243.0,3241.0,98.380569458
RE-1_R2_CH27_A,2.2011172771,0.6330541968,89.5806884766,398.0,97.4576263428,358.0,4276.0,89.9497528076
RE-1_R3_CH27_C,2.015625,0.0744432956,94.0666656494,140.0,89.8305053711,128.0,2608.0,91.4285736084
RE-1_R3_CH27_B,1.7906976938,0.4071461558,90.3205184937,194.0,95.0,172.0,5379.0,88.6597900391
RE-1_R3_CH27_A,1.4500000477,0.8254244328,70.8333282471,54.0,85.0,40.0,3170.0,74.0740737915
RE-1_R2_CH28_C,1.9729729891,-0.3141511083,86.40625,248.0,92.7710800171,222.0,2885.0,89.51612854
RE-1_R2_CH28_B,1.8451613188,-0.0302147977,86.055305481,360.0,93.3962249756,312.0,3908.0,86.6666641235
RE-1_R2_CH28_A,1.5836576223,-0.1799372435,89.0988769531,572.0,97.3822021484,514.0,3112.0,89.8601379395
RE-1_R3_CH28_C,2.1428570747,0.6812084913,85.8974304199,140.0,92.592590332,126.0,2554.0,90.0
RE-1_R3_CH28_B,1.8644068241,0.5238045454,90.9197845459,262.0,95.0980377197,236.0,4887.0,90.0763320923
RE-1_R3_CH28_A,1.6428571939,0.2671928108,85.9375,64.0,94.444442749,56.0,2124.0,87.5
RE-1_R2_CH29_C,2.8888888359,0.5070182085,99.0,146.0,97.9166717529,144.0,4236.0,98.6301345825
RE-1_R2_CH29_B,2.6933333874,0.4039340615,100.0,150.0,100.0,150.0,3762.0,100.0
